gate,svd_dim,model,sensor,sensor_family__previous,n_cal__previous,alpha__previous,order_statistic_rank__previous,threshold__previous,null_median__previous,null_max__previous,rule__previous,sensor_family__corrected,n_cal__corrected,alpha__corrected,order_statistic_rank__corrected,threshold__corrected,null_median__corrected,null_max__corrected,rule__corrected,delta
gate5a_id_unsw,12,qsvc_pauli_xyz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.25,0.0,0.5833333333333334,fire if value > threshold,feature,200,0.05,191,0.25,0.0,0.5833333333333334,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_pauli_xyz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_pauli_xyz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_pauli_xyz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0856765565086219,0.0,0.1223230126649705,fire if value > threshold,feature,200,0.05,191,0.0856765565086219,0.0,0.1223230126649705,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_pauli_xyz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5a_id_unsw,12,qsvc_pauli_xyz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0038213533661727,0.0005005924029725,0.0093322040363675,fire if value > threshold,prediction,200,0.05,191,0.0038213533661727,0.0005005924029725,0.0093322040363675,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_pauli_xyz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0859375,0.03125,0.1328125,fire if value > threshold,prediction,200,0.05,191,0.0859375,0.03125,0.1328125,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_pauli_xyz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.105798993295882,0.078225527781552,0.1162024127999749,fire if value > threshold,prediction,200,0.05,191,0.1056059393533819,0.07705279722805375,0.1162024128086688,fire if value > threshold,-0.00019305394250009045
gate5a_id_unsw,12,qsvc_pauli_xyz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5a_id_unsw,12,qsvc_z_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0181683164658819,0.0030781828494724,0.0252503716694572,fire if value > threshold,joint_outcome,200,0.05,191,0.0181683164658819,0.0030781828494724,0.0252503716694572,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_z_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5a_id_unsw,12,qsvc_z_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.21875,0.125,0.265625,fire if value > threshold,joint_outcome,200,0.05,191,0.21875,0.125,0.265625,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_z_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5a_id_unsw,12,qsvc_z_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0555418325974526,0.0464716911260238,0.0595455340787897,fire if value > threshold,feature,200,0.05,191,0.0544072732363875,0.045382191902862495,0.0560663390548888,fire if value > threshold,-0.0011345593610651017
gate5a_id_unsw,12,qsvc_z_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.25,0.0,0.5833333333333334,fire if value > threshold,feature,200,0.05,191,0.25,0.0,0.5833333333333334,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_z_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_z_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_z_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0856765565086219,0.0,0.1223230126649705,fire if value > threshold,feature,200,0.05,191,0.0856765565086219,0.0,0.1223230126649705,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_z_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5a_id_unsw,12,qsvc_z_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0048300815754956,0.0004920284380927,0.0094861996653792,fire if value > threshold,prediction,200,0.05,191,0.0048300815754956,0.0004920284380927,0.0094861996653792,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_z_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.09375,0.03125,0.1328125,fire if value > threshold,prediction,200,0.05,191,0.09375,0.03125,0.1328125,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_z_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.1145899311488899,0.0844532006126645,0.1457081430792282,fire if value > threshold,prediction,200,0.05,191,0.114098766273766,0.08139442008334591,0.143475601661223,fire if value > threshold,-0.0004911648751239062
gate5a_id_unsw,12,qsvc_z_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5a_id_unsw,12,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0212359361012682,0.0044989125133484,0.0256408635269519,fire if value > threshold,joint_outcome,200,0.05,191,0.0212359361012682,0.0044989125133484,0.0256408635269519,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5a_id_unsw,12,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.234375,0.125,0.3125,fire if value > threshold,joint_outcome,200,0.05,191,0.234375,0.125,0.3125,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_zz_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5a_id_unsw,12,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0555418325974526,0.0464716911260238,0.0595455340787897,fire if value > threshold,feature,200,0.05,191,0.0544072732363875,0.045382191902862495,0.0560663390548888,fire if value > threshold,-0.0011345593610651017
gate5a_id_unsw,12,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.25,0.0,0.5833333333333334,fire if value > threshold,feature,200,0.05,191,0.25,0.0,0.5833333333333334,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0856765565086219,0.0,0.1223230126649705,fire if value > threshold,feature,200,0.05,191,0.0856765565086219,0.0,0.1223230126649705,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5a_id_unsw,12,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.005588048440298,0.0008508564126303,0.0137742601989484,fire if value > threshold,prediction,200,0.05,191,0.005588048440298,0.0008508564126303,0.0137742601989484,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.1015625,0.0390625,0.15625,fire if value > threshold,prediction,200,0.05,191,0.1015625,0.0390625,0.15625,fire if value > threshold,0.0
gate5a_id_unsw,12,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0921759289030761,0.0686701249815364,0.1042960721336079,fire if value > threshold,prediction,200,0.05,191,0.0914490696847827,0.067705450786767,0.1022734493725339,fire if value > threshold,-0.0007268592182934075
gate5a_id_unsw,12,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5a_id_unsw,12,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0161099518337413,0.0037503626059579,0.0274741352727362,fire if value > threshold,joint_outcome,200,0.05,191,0.0161099518337413,0.0037503626059579498,0.0274741352727362,fire if value > threshold,0.0
gate5a_id_unsw,12,svc_rbf,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5a_id_unsw,12,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.25,0.125,0.3125,fire if value > threshold,joint_outcome,200,0.05,191,0.25,0.125,0.3125,fire if value > threshold,0.0
gate5a_id_unsw,12,svc_rbf,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5a_id_unsw,12,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0555418325968202,0.0464594583482584,0.0595455340775766,fire if value > threshold,feature,200,0.05,191,0.0544072732363875,0.045382191902862495,0.0560663390548888,fire if value > threshold,-0.0011345593604326978
gate5a_id_unsw,12,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.25,0.0,0.5833333333333334,fire if value > threshold,feature,200,0.05,191,0.25,0.0,0.5833333333333334,fire if value > threshold,0.0
gate5a_id_unsw,12,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,0.0
gate5a_id_unsw,12,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,0.0
gate5a_id_unsw,12,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0818425062288844,0.0192112183556999,0.104786054908758,fire if value > threshold,feature,200,0.05,191,0.0818425062288844,0.01921121835569995,0.104786054908758,fire if value > threshold,0.0
gate5a_id_unsw,12,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5a_id_unsw,12,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0078407315376847,0.0010501016182682,0.012257193293292,fire if value > threshold,prediction,200,0.05,191,0.0078407315376847,0.00105010161826825,0.012257193293292,fire if value > threshold,0.0
gate5a_id_unsw,12,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.125,0.04296875,0.15625,fire if value > threshold,prediction,200,0.05,191,0.125,0.04296875,0.15625,fire if value > threshold,0.0
gate5a_id_unsw,12,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.1177471410134708,0.0853498429933489,0.1332089478248354,fire if value > threshold,prediction,200,0.05,191,0.1198469331104849,0.08367371800037904,0.1309945143414165,fire if value > threshold,0.002099792097014108
gate5a_id_unsw,12,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0099086140157213,0.003438053948863,0.0170454901959569,fire if value > threshold,joint_outcome,200,0.05,191,0.0099086140157213,0.0034380539488630497,0.0170454901959569,fire if value > threshold,0.0
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.203125,0.109375,0.25,fire if value > threshold,joint_outcome,200,0.05,191,0.203125,0.109375,0.25,fire if value > threshold,0.0
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0425134605774624,0.0319637897756995,0.0469056034078152,fire if value > threshold,feature,200,0.05,191,0.0398715603913538,0.03062588540796765,0.0445742503726615,fire if value > threshold,-0.0026419001861086033
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.25,0.0,0.625,fire if value > threshold,feature,200,0.05,191,0.25,0.0,0.625,fire if value > threshold,0.0
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,0.0
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,0.0
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0991809554761005,0.0,0.2222601020998182,fire if value > threshold,feature,200,0.05,191,0.0991809554761005,0.0,0.2222601020998182,fire if value > threshold,0.0
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0078011020510851,0.0009362559573434,0.0149615510235919,fire if value > threshold,prediction,200,0.05,191,0.0078011020510851,0.0009362559573434,0.0149615510235919,fire if value > threshold,0.0
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.09375,0.03125,0.125,fire if value > threshold,prediction,200,0.05,191,0.09375,0.03125,0.125,fire if value > threshold,0.0
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0994821959263851,0.0688672061517414,0.1216761131157283,fire if value > threshold,prediction,200,0.05,191,0.0943598430823435,0.06815244667457525,0.121676113127656,fire if value > threshold,-0.005122352844041597
gate5b_id_ton_iot,8,qsvc_pauli_xyz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,8,qsvc_z_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0097707647213151,0.0030896075446009,0.0189363249552743,fire if value > threshold,joint_outcome,200,0.05,191,0.0097707647213151,0.00308960754460095,0.0189363249552743,fire if value > threshold,0.0
gate5b_id_ton_iot,8,qsvc_z_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,8,qsvc_z_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.203125,0.109375,0.2968749999999902,fire if value > threshold,joint_outcome,200,0.05,191,0.203125,0.109375,0.2968749999999902,fire if value > threshold,0.0
gate5b_id_ton_iot,8,qsvc_z_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
